subID,blockID,trialID,mapID,condition,checkTrial,fullscreenOn,time,mousePos,click,undo,submit,choiceDyn,choiceHis,choiceLocDyn,choiceLoc,budgetDyn,budgetHis,cityNr,checkEnd,checkPass
57901207c9abeb0001af353e,0,0,40,3,0,1,9088,"[""882.22"",""482.96""]",0,0,0,"[0,1,6,21]",21,"[[844,369],[872,413],[870,433],[880,484]]","[880,484]","[300,247.8463807583788,227.74662951613703,175.7754836753919]",175.7754837,3,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,9187,"[""871.11"",""488.14""]",0,0,0,"[0,1,6,21]",21,"[[844,369],[872,413],[870,433],[880,484]]","[880,484]","[300,247.8463807583788,227.74662951613703,175.7754836753919]",175.7754837,3,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,9287,"[""834.81"",""502.22""]",0,0,0,"[0,1,6,21]",21,"[[844,369],[872,413],[870,433],[880,484]]","[880,484]","[300,247.8463807583788,227.74662951613703,175.7754836753919]",175.7754837,3,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,9387,"[""831.85"",""500""]",0,0,0,"[0,1,6,21]",21,"[[844,369],[872,413],[870,433],[880,484]]","[880,484]","[300,247.8463807583788,227.74662951613703,175.7754836753919]",175.7754837,3,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,9487,"[""834.81"",""497.77""]",0,0,0,"[0,1,6,21]",21,"[[844,369],[872,413],[870,433],[880,484]]","[880,484]","[300,247.8463807583788,227.74662951613703,175.7754836753919]",175.7754837,3,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,9586,"[""834.81"",""495.55""]",0,0,0,"[0,1,6,21]",21,"[[844,369],[872,413],[870,433],[880,484]]","[880,484]","[300,247.8463807583788,227.74662951613703,175.7754836753919]",175.7754837,3,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,9686,"[""838.51"",""491.11""]",0,0,0,"[0,1,6,21]",21,"[[844,369],[872,413],[870,433],[880,484]]","[880,484]","[300,247.8463807583788,227.74662951613703,175.7754836753919]",175.7754837,3,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,9785,"[""838.51"",""491.11""]",0,0,0,"[0,1,6,21]",21,"[[844,369],[872,413],[870,433],[880,484]]","[880,484]","[300,247.8463807583788,227.74662951613703,175.7754836753919]",175.7754837,3,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,9834,"[""838.51"",""491.11""]",1,0,0,"[0,1,6,21,9]",9,"[[844,369],[872,413],[870,433],[880,484],[835,492]]","[835,492]","[300,247.8463807583788,227.74662951613703,175.7754836753919,130.06990414728614]",130.0699041,4,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,9885,"[""838.51"",""491.11""]",0,0,0,"[0,1,6,21,9]",9,"[[844,369],[872,413],[870,433],[880,484],[835,492]]","[835,492]","[300,247.8463807583788,227.74662951613703,175.7754836753919,130.06990414728614]",130.0699041,4,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,9985,"[""834.07"",""491.85""]",0,0,0,"[0,1,6,21,9]",9,"[[844,369],[872,413],[870,433],[880,484],[835,492]]","[835,492]","[300,247.8463807583788,227.74662951613703,175.7754836753919,130.06990414728614]",130.0699041,4,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,10085,"[""827.40"",""488.88""]",0,0,0,"[0,1,6,21,9]",9,"[[844,369],[872,413],[870,433],[880,484],[835,492]]","[835,492]","[300,247.8463807583788,227.74662951613703,175.7754836753919,130.06990414728614]",130.0699041,4,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,10184,"[""825.18"",""487.40""]",0,0,0,"[0,1,6,21,9]",9,"[[844,369],[872,413],[870,433],[880,484],[835,492]]","[835,492]","[300,247.8463807583788,227.74662951613703,175.7754836753919,130.06990414728614]",130.0699041,4,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,10284,"[""825.18"",""487.40""]",0,0,0,"[0,1,6,21,9]",9,"[[844,369],[872,413],[870,433],[880,484],[835,492]]","[835,492]","[300,247.8463807583788,227.74662951613703,175.7754836753919,130.06990414728614]",130.0699041,4,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,10384,"[""822.22"",""487.40""]",0,0,0,"[0,1,6,21,9]",9,"[[844,369],[872,413],[870,433],[880,484],[835,492]]","[835,492]","[300,247.8463807583788,227.74662951613703,175.7754836753919,130.06990414728614]",130.0699041,4,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,10483,"[""821.48"",""486.66""]",0,0,0,"[0,1,6,21,9]",9,"[[844,369],[872,413],[870,433],[880,484],[835,492]]","[835,492]","[300,247.8463807583788,227.74662951613703,175.7754836753919,130.06990414728614]",130.0699041,4,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,10583,"[""821.48"",""485.92""]",0,0,0,"[0,1,6,21,9]",9,"[[844,369],[872,413],[870,433],[880,484],[835,492]]","[835,492]","[300,247.8463807583788,227.74662951613703,175.7754836753919,130.06990414728614]",130.0699041,4,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,10676,"[""820.74"",""485.18""]",1,0,0,"[0,1,6,21,9,18]",18,"[[844,369],[872,413],[870,433],[880,484],[835,492],[820,485]]","[820,485]","[300,247.8463807583788,227.74662951613703,175.7754836753919,130.06990414728614,113.5169587900393]",113.5169588,5,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,10683,"[""820.74"",""485.18""]",0,0,0,"[0,1,6,21,9,18]",18,"[[844,369],[872,413],[870,433],[880,484],[835,492],[820,485]]","[820,485]","[300,247.8463807583788,227.74662951613703,175.7754836753919,130.06990414728614,113.5169587900393]",113.5169588,5,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,10783,"[""820.74"",""484.44""]",0,0,0,"[0,1,6,21,9,18]",18,"[[844,369],[872,413],[870,433],[880,484],[835,492],[820,485]]","[820,485]","[300,247.8463807583788,227.74662951613703,175.7754836753919,130.06990414728614,113.5169587900393]",113.5169588,5,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,10883,"[""817.77"",""460""]",0,0,0,"[0,1,6,21,9,18]",18,"[[844,369],[872,413],[870,433],[880,484],[835,492],[820,485]]","[820,485]","[300,247.8463807583788,227.74662951613703,175.7754836753919,130.06990414728614,113.5169587900393]",113.5169588,5,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,10982,"[""817.77"",""460""]",0,0,0,"[0,1,6,21,9,18]",18,"[[844,369],[872,413],[870,433],[880,484],[835,492],[820,485]]","[820,485]","[300,247.8463807583788,227.74662951613703,175.7754836753919,130.06990414728614,113.5169587900393]",113.5169588,5,0,
